,price
1999-08-23,85.51592254638672
1999-08-24,85.82923889160156
1999-08-25,86.71047973632812
1999-08-26,85.67259216308594
1999-08-27,84.63471221923828
1999-08-30,83.06812286376953
1999-08-31,82.75485229492188
1999-09-01,83.77310943603516
1999-09-02,82.78419494628906
1999-09-03,85.20260620117188
1999-09-07,84.88928985595703
1999-09-08,84.47808837890625
1999-09-09,84.43889617919922
1999-09-10,85.14389038085938
1999-09-13,84.56617736816406
1999-09-14,84.008056640625
1999-09-15,82.67646789550781
1999-09-16,82.9996109008789
1999-09-17,84.04832458496094
1999-09-20,83.93052673339844
1999-09-21,82.16310119628906
1999-09-22,82.07475280761719
1999-09-23,80.35645294189453
1999-09-24,80.27791595458984
1999-09-27,80.80815887451172
1999-09-28,80.65101623535156
1999-09-29,79.68878173828125
1999-09-30,80.90634155273438
1999-10-01,80.7295913696289
1999-10-04,82.16310119628906
1999-10-05,82.08452606201172
1999-10-06,83.34135437011719
1999-10-07,82.87007141113281
1999-10-08,84.12686920166016
1999-10-11,83.98938751220703
1999-10-12,82.69334411621094
1999-10-13,80.55290222167969
1999-10-14,80.53321075439453
1999-10-15,78.47128295898438
1999-10-18,79.04076385498047
1999-10-19,79.80662536621094
1999-10-20,80.59208679199219
1999-10-21,81.06341552734375
1999-10-22,81.7507095336914
1999-10-25,81.33836364746094
1999-10-26,80.31722259521484
1999-10-27,81.77040100097656
1999-10-28,84.55885314941406
1999-10-29,86.09060668945312
1999-11-01,85.18726348876953
1999-11-02,84.57852172851562
1999-11-03,85.14802551269531
1999-11-04,85.79607391357422
1999-11-05,86.6404800415039
1999-11-08,86.71900177001953
1999-11-09,85.90404510498047
1999-11-10,86.54231262207031
1999-11-11,87.0332260131836
1999-11-12,87.81873321533203
1999-11-15,88.0249252319336
1999-11-16,88.76129913330078
1999-11-17,88.99697875976562
1999-11-18,89.6253433227539
1999-11-19,89.5468521118164
1999-11-22,89.52716827392578
1999-11-23,88.74164581298828
1999-11-24,89.21295928955078
1999-11-26,88.8791275024414
1999-11-29,88.56491088867188
1999-11-30,87.52412414550781
1999-12-01,88.23109436035156
1999-12-02,88.76129913330078
1999-12-03,90.39118957519531
1999-12-06,89.72352600097656
1999-12-07,88.99697875976562
1999-12-08,88.42745971679688
1999-12-09,88.85948944091797
1999-12-10,89.1540756225586
1999-12-13,89.31114959716797
1999-12-14,88.44709777832031
1999-12-15,88.91840362548828
1999-12-16,89.31114959716797
1999-12-17,89.88471984863281
1999-12-20,89.23507690429688
1999-12-21,90.5933609008789
1999-12-22,90.82965087890625
1999-12-23,92.27647399902344
1999-12-27,92.1485595703125
1999-12-28,92.08955383300781
1999-12-29,92.48323822021484
1999-12-30,92.3749771118164
1999-12-31,92.52265167236328
2000-01-03,91.61703491210938
2000-01-04,88.03428649902344
2000-01-05,88.19178009033203
2000-01-06,86.77436828613281
